provider,region,instance_type,product_name,hourly_price_usd,gpu_type
Azure,koreasouth,Standard_ND128isrf_NDR_GB200_v6,Virtual Machines NDsrfGB200NDRv6 Windows,130.288,GB200
Azure,francecentral,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,8.192,A100
Azure,francecentral,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.151,Other
Azure,southcentralus,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,1.536,Other
Azure,sgxsingapore1,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,1.288,Other
Azure,eastus2,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.802256,Other
Azure,southcentralus,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series,1.2,Other
Azure,centralindia,Standard_NV16as_v4,Virtual Machines NVasv4 Series,0.261,Other
Azure,southafricanorth,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,3.164,A10
Azure,eastus2,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.0466,Other
Azure,northeurope,Standard_NC24s_v3,Virtual Machines NCSv3 Series,13.219,Other
Azure,swedencentral,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series Windows,22.07436,H100
Azure,westus,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series,1.3,Other
Azure,southafricanorth,Standard_NV12s_v3,Virtual Machines NVSv3 Series,0.292,Other
Azure,switzerlandnorth,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.422822,A10
Azure,uksouth,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.155786,A10
Azure,germanywestcentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,4.775,A100
Azure,westeurope,Standard_NV24ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.48048,Other
Azure,swedencentral,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,13.44,MI300X
Azure,eastus2,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.46,A10
Azure,usgovarizona,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,45.378,A100
Azure,israelcentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.915,A10
Azure,swedencentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.12049,Other
Azure,eastus2,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.29568,A10
Azure,polandcentral,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,1.083,Other
Azure,polandcentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,5.879,A100
Azure,westus2,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.448,Other
Azure,francecentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,18.365,A100
Azure,polandcentral,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,2.08,A10
Azure,italynorth,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.053777,Other
Azure,westus2,Standard_ND96asr_v4,Virtual Machines NDasr A100 v4 Series,5.439,Other
Azure,centralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,4.907,Other
Azure,southeastasia,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.111989,Other
Azure,spaincentral,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,21.828,H100
Azure,northcentralus,Standard_NC24_Promo,Virtual Machines NC Promo Series Windows,2.688,Other
Azure,centralus,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,14.935,Other
Azure,southeastasia,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.866,A10
Azure,canadaeast,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,10.22424,A100
Azure,japanwest,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,6.341,Other
Azure,southcentralus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,19.620401,H100
Azure,norwayeast,Standard_NV24s_v3,Virtual Machines NVSv3 Series,0.627,Other
Azure,uksouth,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,6.184,Other
Azure,westus2,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,17.168659,H100
Azure,eastus,Standard_NC32ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,0.2884,RTX PRO 6000
Azure,germanywestcentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.291,Other
Azure,westus3,Standard_NG32ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,4.012,Other
Azure,westus2,Standard_ND96asr_A100_v4,Virtual Machines NDasr A100 v4 Series Windows,12.645,A100
Azure,francecentral,Standard_NC12s_v3,Virtual Machines NCSv3 Series,1.432,Other
Azure,southcentralus,Standard_NP40s,Virtual Machines NP Series,1.463616,Other
Azure,brazilsouth,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,7.383,Other
Azure,uaenorth,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,140.598,H100
Azure,northeurope,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,4.481952,A100
Azure,westus,Standard_NC64lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,6.116,RTX PRO 6000
Azure,westus,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,1.91,A100
Azure,uksouth,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,12.0,MI300X
Azure,eastus2,Standard_NC16lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,1.866,RTX PRO 6000
Azure,westeurope,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,9.55,A100
Azure,southcentralus,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.832,A10
Azure,southcentralus,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.26158,Other
Azure,northeurope,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.821,A10
Azure,eastus2,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,3.3176,RTX PRO 6000
Azure,spaincentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.179995,Other
Azure,swedencentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.16182,Other
Azure,eastus,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,1.396,H100
Azure,eastus,Standard_NC32lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,0.2486,RTX PRO 6000
Azure,centralindia,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.22127,Other
Azure,westus3,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,6.98,H100
Azure,italynorth,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,2.352,A100
Azure,jioindiawest,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,18.04,Other
Azure,westus3,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,16.352582,H100
Azure,centralus,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,108.84,H100
Azure,northeurope,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,6.258,Other
Azure,westeurope,Standard_NV6_Promo,Virtual Machines NV Promo Series Windows,1.095,Other
Azure,westus3,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.454,A10
Azure,koreacentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.296,Other
Azure,westus2,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,92.904,H100
Azure,norwayeast,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,51.277,A100
Azure,southeastasia,Standard_NP20s,Virtual Machines NP Series,0.858,Other
Azure,southeastasia,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,5.4352,RTX PRO 6000
Azure,koreacentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,0.916423,A100
Azure,uksouth,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,5.695,A100
Azure,westus3,Standard_NC8ads_A10_v4,Virtual Machines NCadsA10v4 Series Windows,1.468,A10
Azure,germanywestcentral,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,5.983396,H100
Azure,westus2,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,6.554,A100
Azure,uksouth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,16.896,Other
Azure,eastus2,Standard_NG8ads_V620_v1,Virtual Machines NGadsV620v1 Series,0.127,Other
Azure,westus3,Standard_NC8ads_A10_v4,Virtual Machines NCadsA10v4 Series,1.1,A10
Azure,westus3,Standard_NG32ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,0.741418,Other
Azure,indonesiacentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.205498,A10
Azure,northeurope,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.308384,A10
Azure,westus2,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,88.488,H100
Azure,switzerlandnorth,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,3.391,Other
Azure,centralindia,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.859,Other
Azure,westus2,Standard_NP40s,Virtual Machines NP Series,1.32,Other
Azure,centralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,2.910832,Other
Azure,eastus,Standard_ND96isrf_H100_v5,Virtual Machines NDsrf H100 v5 Series Windows,102.736,H100
Azure,southafricawest,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,191.024,H100
Azure,qatarcentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.845645,A10
Azure,uksouth,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,11.904077,MI300X
Azure,koreacentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,24.25,A100
Azure,australiaeast,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,1.346,Other
Azure,eastasia,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.407,A10
Azure,westeurope,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,4.099,Other
Azure,australiaeast,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.209,Other
Azure,northeurope,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,7.162,Other
Azure,westus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,1.51438,Other
Azure,eastasia,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,10.038,Other
Azure,northcentralus,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.642,A10
Azure,francecentral,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,40.962,A100
Azure,westus,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,21.564,RTX PRO 6000
Azure,eastus,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,14.692,A100
Azure,australiaeast,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,7.216,Other
Azure,southeastasia,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.606,Other
Azure,malaysiawest,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,1.911337,H100
Azure,japanwest,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.50953,Other
Azure,westeurope,Standard_NV4ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.114022,Other
Azure,southcentralus,Standard_NP20s,Virtual Machines NP Series,0.792,Other
Azure,southafricanorth,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.371818,Other
Azure,northcentralus,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,44.241,H100
Azure,northeurope,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,1.432,Other
Azure,francecentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,5.695,A100
Azure,norwaywest,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,4.144,Other
Azure,koreacentral,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,1.293,Other
Azure,jioindiacentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,4.114,A100
Azure,northcentralus,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,4.454,A10
Azure,eastus,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,16.352582,H100
Azure,westus3,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,0.616493,Other
Azure,swedencentral,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,9.55,A100
Azure,westus2,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series,0.835296,A10
Azure,eastus2,Standard_NC32ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,1.442,RTX PRO 6000
Azure,southcentralus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series Windows,110.587,H100
Azure,attatlanta1,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.3366,Other
Azure,italynorth,Standard_ND96asr_v4,Virtual Machines NDasr A100 v4 Series,7.071,Other
Azure,southeastasia,Standard_NP40s,Virtual Machines NP Series,8.58,Other
Azure,eastus2,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,18.169536,H100
Azure,northcentralus,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,2.205,A100
Azure,koreacentral,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,9.917,A100
Azure,eastus,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,1.493442,A100
Azure,southeastasia,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,23.223,RTX PRO 6000
Azure,westus3,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.15254,Other
Azure,westeurope,Standard_NV12_Promo,Virtual Machines NV Promo Series Windows,2.191,Other
Azure,canadacentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.60088,Other
Azure,israelcentral,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,5.977,Other
Azure,usgovvirginia,Standard_NV24s_v3,Virtual Machines NVSv3 Series,2.85,Other
Azure,chilecentral,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,0.377177,Other
Azure,australiasoutheast,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,28.646,MI300X
Azure,northcentralus,Standard_NV8ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.14784,Other
Azure,northeurope,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,5.5032,RTX PRO 6000
Azure,uksouth,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.145,Other
Azure,germanywestcentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.320074,A10
Azure,southeastasia,Standard_NV24s_v3,Virtual Machines NVSv3 Series,0.636,Other
Azure,francecentral,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,8.021,Other
Azure,westus3,Standard_NC6s_v3,Virtual Machines NCSv3 Series,3.06,Other
Azure,northcentralus,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,11.52,MI300X
Azure,polandcentral,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,2.629089,A100
Azure,centralindia,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.34655,Other
Azure,northeurope,Standard_NC128ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,15.017,RTX PRO 6000
Azure,uksouth,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.828,A10
Azure,northeurope,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.151721,A10
Azure,westus,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.695,A10
Azure,uksouth,Standard_NG32ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,4.652,Other
Azure,centralus,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,0.92794,A100
Azure,swedencentral,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,0.955,Other
Azure,japaneast,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,11.961,H100
Azure,japaneast,Standard_NP40s,Virtual Machines NP Series,9.57,Other
Azure,eastus2,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,92.904,H100
Azure,japaneast,Standard_NP20s,Virtual Machines NP Series,0.957,Other
Azure,japaneast,Standard_NG8ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,0.238022,Other
Azure,northcentralus,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.100716,A10
Azure,spaincentral,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Series,140.6,GB200
Azure,germanywestcentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,19.1,A100
Azure,australiacentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.25172,Other
Azure,canadacentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,2.205,A100
Azure,australiaeast,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,10.652,A100
Azure,southcentralus,Standard_NC24s_v3,Virtual Machines NCSv3 Series,2.6928,Other
Azure,northeurope,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series,0.432432,Other
Azure,koreasouth,Standard_ND128isrf_NDR_GB200_v6,Virtual Machines NDsrfGB200NDRv6 Series,24.88,GB200
Azure,westus2,Standard_NP20s,Virtual Machines NP Series,0.60984,Other
Azure,westus2,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.284,Other
Azure,usgovarizona,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,1.493184,Other
Azure,francecentral,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,1.977,Other
Azure,westus2,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.0908,A10
Azure,westeurope,Standard_ND96asr_A100_v4,Virtual Machines NDasr A100 v4 Series Windows,8.75006,A100
Azure,centralus,Standard_NC320lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,3.5204,RTX PRO 6000
Azure,polandcentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.3,Other
Azure,northeurope,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.705,Other
Azure,southeastasia,Standard_NC64lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,1.272,RTX PRO 6000
Azure,westus2,Standard_NV24_Promo,Virtual Machines NV Promo Series Windows,3.726,Other
Azure,mexicocentral,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,7.196,A10
Azure,eastus2,Standard_NC8lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,0.11,RTX PRO 6000
Azure,westeurope,Standard_NV16as_v4,Virtual Machines NVasv4 Series,0.215292,Other
Azure,westus2,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,7.938,H100
Azure,germanywestcentral,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,11.758,A100
Azure,brazilsouth,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,6.396,Other
Azure,westeurope,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,4.715,A10
Azure,centralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,50.14,H100
Azure,westeurope,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,1.852,Other
Azure,centralus,Standard_NC64ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,1.2856,RTX PRO 6000
Azure,usgovvirginia,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.8,A10
Azure,australiaeast,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,51.932,A100
Azure,francesouth,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,23.066,A100
Azure,southeastasia,Standard_ND40s_v2,Virtual Machines NDSv2 Series,23.366,Other
Azure,westeurope,Standard_NP40s,Virtual Machines NP Series Windows,4.168,Other
Azure,westus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.41905,Other
Azure,israelcentral,Standard_NC6s_v3,Virtual Machines NCSv3 Series,4.205,Other
Azure,japaneast,Standard_NG32adms_V620,Virtual Machines NGadsV620v1 Series,4.784,Other
Azure,mexicocentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.881,Other
Azure,westus3,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.584,A10
Azure,mexicocentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.44,Other
Azure,southeastasia,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.0606,Other
Azure,eastus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.467513,Other
Azure,swedencentral,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,115.034,H100
Azure,westeurope,Standard_NP40s,Virtual Machines NP Series Windows,10.42,Other
Azure,uksouth,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.32,Other
Azure,koreasouth,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,7.306,A10
Azure,switzerlandnorth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,20.511,A100
Azure,westeurope,Standard_NG32adms_V620,Virtual Machines NGadsV620v1 Series,0.84014,Other
Azure,westus3,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,3.70122,A100
Azure,brazilsouth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,28.032,Other
Azure,southcentralus,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.185,Other
Azure,northeurope,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,7.6912,RTX PRO 6000
Azure,centralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,24.187,H100
Azure,italynorth,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,1.901,Other
Azure,southafricanorth,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series,1.219495,A10
Azure,usgovarizona,Standard_ND96isrf_H200_v5,Virtual Machines NDsrfH200v5 Series,106.0,H200
Azure,centralus,Standard_NC32lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,3.002,RTX PRO 6000
Azure,attdallas1,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,5.775,Other
Azure,northcentralus,Standard_NV24ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,1.402,Other
Azure,centralus,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,0.424301,Other
Azure,indonesiacentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,5.576,A10
Azure,eastus2,Standard_NC8lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,0.918,RTX PRO 6000
